
Segment Center Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
26.9388,,Segment,4,23,Image 1,5,1,100000001,510000000041,
28.1734,,Segment,4,22,Image 1,5,1,100000001,510000000054,
26.1284,,Segment,4,20,Image 1,4,1,100000001,510000000090,
28.6981,,Segment,4,19,Image 1,4,1,100000001,510000000095,
14.1588,,Segment,4,17,Image 1,4,1,100000001,510000000101,
23.835,,Segment,4,16,Image 1,4,1,100000001,510000000116,
21.9883,,Segment,4,15,Image 1,3,1,100000001,510000000131,
20.216,,Segment,4,14,Image 1,3,1,100000001,510000000134,
18.1009,,Segment,4,13,Image 1,3,1,100000001,510000000185,
25.3929,,Segment,4,11,Image 1,2,1,100000001,510000000190,
21.2161,,Segment,4,10,Image 1,2,1,100000001,510000000203,
23.7861,,Segment,4,9,Image 1,2,1,100000001,510000000211,
33.2584,,Segment,4,8,Image 1,2,1,100000001,510000000224,
12.2293,,Segment,4,7,Image 1,2,1,100000001,510000000226,
32.7178,,Segment,4,6,Image 1,2,1,100000001,510000000239,
5.31246,,Segment,4,5,Image 1,2,1,100000001,510000000241,
18.7683,,Segment,4,4,Image 1,2,1,100000001,510000000244,
25.546,,Segment,4,3,Image 1,2,1,100000001,510000000266,
6.24179,,Segment,4,2,Image 1,1,1,100000001,510000000270,
17.5431,,Segment,4,1,Image 1,1,1,100000001,510000000274,
29.1692,,Segment,4,0,Image 1,1,1,100000001,510000000285,
15.6663,,Segment,4,23,Image 1,4,1,100000001,510000000333,
21.8689,,Segment,4,22,Image 1,4,1,100000001,510000000343,
34.3546,,Segment,4,21,Image 1,5,1,100000001,510000000354,
17.9876,,Segment,4,23,Image 1,6,1,100000001,510000000356,
13.9732,,Segment,4,23,Image 1,5,1,100000001,510000000359,
3.55903,,Segment,4,23,Image 1,5,1,100000001,510000000361,
22.2643,,Segment,4,17,Image 1,5,1,100000001,510000000400,
36.3677,,Segment,4,20,Image 1,6,1,100000001,510000000407,
26.8805,,Segment,4,19,Image 1,5,1,100000001,510000000411,
14.1421,,Segment,4,18,Image 1,5,1,100000001,510000000413,
15.0067,,Segment,4,21,Image 1,7,1,100000001,510000000417,
14.8997,,Segment,4,20,Image 1,6,1,100000001,510000000419,
18.3763,,Segment,4,19,Image 1,6,1,100000001,510000000422,
22.2036,,Segment,4,20,Image 1,5,1,100000001,510000000433,
11.0227,,Segment,4,21,Image 1,6,1,100000001,510000000436,
30.739,,Segment,4,20,Image 1,7,1,100000001,510000000438,
21.6203,,Segment,4,20,Image 1,5,1,100000001,510000000445,
12.2963,,Segment,4,19,Image 1,5,1,100000001,510000000449,
29.5443,,Segment,4,16,Image 1,4,1,100000001,510000000467,
20.1917,,Segment,4,15,Image 1,4,1,100000001,510000000493,
10.6859,,Segment,4,16,Image 1,5,1,100000001,510000000496,
17.7817,,Segment,4,14,Image 1,4,1,100000001,510000000499,
37.2667,,Segment,4,7,Image 1,5,1,100000000,510000000516,
30.1846,,Segment,4,6,Image 1,4,1,100000000,510000000526,
24.1849,,Segment,4,4,Image 1,3,1,100000000,510000000538,
30.4846,,Segment,4,3,Image 1,3,1,100000000,510000000631,
25.7669,,Segment,4,2,Image 1,3,1,100000000,510000000651,
18.1879,,Segment,4,1,Image 1,2,1,100000000,510000000664,
34.7172,,Segment,4,0,Image 1,1,1,100000000,510000000695,
13.3345,,Segment,4,7,Image 1,4,1,100000000,510000000715,
30.3086,,Segment,4,2,Image 1,2,1,100000002,510000000732,
18.43,,Segment,4,1,Image 1,1,1,100000002,510000000777,
18.0716,,Segment,4,0,Image 1,1,1,100000002,510000000799,
25.092,,Segment,4,13,Image 1,8,1,100000000,510000000849,
40.8031,,Segment,4,12,Image 1,7,1,100000000,510000000868,
44.9972,,Segment,4,11,Image 1,6,1,100000000,510000000871,
19.2332,,Segment,4,10,Image 1,5,1,100000000,510000000876,
26.9961,,Segment,4,9,Image 1,4,1,100000000,510000000919,
27.6903,,Segment,4,8,Image 1,4,1,100000000,510000000922,
26.0518,,Segment,4,7,Image 1,4,1,100000000,510000000932,
31.3091,,Segment,4,6,Image 1,4,1,100000000,510000000951,
8.66256,,Segment,4,5,Image 1,4,1,100000000,510000000955,
27.453,,Segment,4,4,Image 1,4,1,100000000,510000000966,
20.3312,,Segment,4,13,Image 1,7,1,100000000,510000000974,
19.843,,Segment,4,14,Image 1,7,1,100000000,510000000992,
30.7123,,Segment,4,13,Image 1,6,1,100000000,510000001007,
35.8921,,Segment,4,12,Image 1,6,1,100000000,510000001013,
34.5543,,Segment,4,13,Image 1,7,1,100000000,510000001018,
47.882,,Segment,4,12,Image 1,6,1,100000000,510000001021,
24.1264,,Segment,4,11,Image 1,5,1,100000000,510000001031,
24.3508,,Segment,4,10,Image 1,4,1,100000000,510000001035,
41.4399,,Segment,4,8,Image 1,4,1,100000000,510000001041,
29.7646,,Segment,4,7,Image 1,3,1,100000000,510000001113,
29.5597,,Segment,4,6,Image 1,3,1,100000000,510000001121,
48.5066,,Segment,4,12,Image 1,5,1,100000000,510000001123,
28.2886,,Segment,4,8,Image 1,3,1,100000000,510000001134,
9.45304,,Segment,4,11,Image 1,4,1,100000000,510000001139,
18.2071,,Segment,4,9,Image 1,5,1,100000000,510000001146,
30.4,,Segment,4,8,Image 1,5,1,100000000,510000001150,
22.5258,,Segment,4,8,Image 1,6,1,100000000,510000001161,
25.4313,,Segment,4,7,Image 1,4,1,100000000,510000001165,
31.1063,,Segment,4,8,Image 1,5,1,100000000,510000001188,
49.4748,,Segment,4,6,Image 1,5,1,100000000,510000001192,
22.4107,,Segment,4,5,Image 1,4,1,100000000,510000001206,
38.3214,,Segment,4,5,Image 1,5,1,100000000,510000001212,
28.2553,,Segment,4,3,Image 1,4,1,100000000,510000001221,
0,,Segment,4,2,Image 1,3,1,100000002,510000001251,
0,,Segment,4,1,Image 1,2,1,100000002,510000001276,
15.7692,,Segment,4,2,Image 1,1,1,100000002,510000001278,
17.1589,,Segment,4,1,Image 1,2,1,100000002,510000001319,
23.3666,,Segment,4,2,Image 1,2,1,100000002,510000001322,
21.5491,,Segment,4,8,Image 1,4,1,100000002,510000001332,
23.6032,,Segment,4,7,Image 1,4,1,100000002,510000001384,
8.01388,,Segment,4,6,Image 1,3,1,100000002,510000001386,
28.5234,,Segment,4,5,Image 1,3,1,100000002,510000001397,
38.5083,,Segment,4,4,Image 1,2,1,100000002,510000001449,
21.5716,,Segment,4,3,Image 1,1,1,100000002,510000001475,
26.3136,,Segment,4,2,Image 1,1,1,100000002,510000001500,
24.1096,,Segment,4,1,Image 1,1,1,100000002,510000001522,
47.8929,,Segment,4,0,Image 1,1,1,100000002,510000001566,
35.9053,,Segment,4,8,Image 1,5,1,100000002,510000001584,
23.8852,,Segment,4,6,Image 1,3,1,100000002,510000001621,
29.2413,,Segment,4,5,Image 1,2,1,100000002,510000001633,
29.8727,,Segment,4,8,Image 1,4,1,100000002,510000001658,
30.8311,,Segment,4,7,Image 1,3,1,100000002,510000001663,
29.1571,,Segment,4,9,Image 1,3,1,100000002,510000001674,
15.1604,,Segment,4,8,Image 1,3,1,100000002,510000001680,
15.6418,,Segment,4,7,Image 1,2,1,100000002,510000001682,
15.0328,,Segment,4,6,Image 1,2,1,100000002,510000001689,
31.9445,,Segment,4,9,Image 1,4,1,100000002,510000001698,
22.4986,,Segment,4,8,Image 1,2,1,100000002,510000001705,
29.5667,,Segment,4,6,Image 1,4,1,100000002,510000001709,
13.5974,,Segment,4,8,Image 1,3,1,100000002,510000001711,
33.88,,Segment,4,8,Image 1,1,1,100000002,510000001722,
9.49594,,Segment,4,7,Image 1,1,1,100000002,510000001730,
26.4811,,Segment,4,6,Image 1,1,1,100000002,510000001735,
30.1556,,Segment,4,5,Image 1,1,1,100000002,510000001756,
25.305,,Segment,4,4,Image 1,1,1,100000002,510000001820,
25.227,,Segment,4,8,Image 1,2,1,100000002,510000001824,
21.4647,,Segment,4,5,Image 1,2,1,100000002,510000001855,
26.2458,,Segment,4,7,Image 1,2,1,100000002,510000001864,
27.544,,Segment,4,6,Image 1,2,1,100000002,510000001876,
31.749,,Segment,4,5,Image 1,4,1,100000002,510000001926,
21.1272,,Segment,4,3,Image 1,2,1,100000002,510000001974,
16.8354,,Segment,4,6,Image 1,3,1,100000002,510000002002,
13.7753,,Segment,4,5,Image 1,2,1,100000002,510000002006,
27.6751,,Segment,4,4,Image 1,2,1,100000002,510000002017,
21.2557,,Segment,4,6,Image 1,4,1,100000002,510000002022,
20.5426,,Segment,4,5,Image 1,3,1,100000002,510000002029,
24.7313,,Segment,4,6,Image 1,2,1,100000002,510000002042,
15.9925,,Segment,4,6,Image 1,3,1,100000002,510000002046,
29.4699,,Segment,4,2,Image 1,2,1,100000002,510000002063,
20.9841,,Segment,4,1,Image 1,2,1,100000002,510000002073,
3.16228,,Segment,4,13,Image 1,5,1,100000002,510000002077,
19.0342,,Segment,4,12,Image 1,5,1,100000002,510000002105,
16.01,,Segment,4,11,Image 1,5,1,100000002,510000002113,
33.2419,,Segment,4,10,Image 1,4,1,100000002,510000002124,
16.5731,,Segment,4,9,Image 1,4,1,100000002,510000002135,
16.7089,,Segment,4,8,Image 1,4,1,100000002,510000002142,
9.63328,,Segment,4,7,Image 1,4,1,100000002,510000002146,
18.6805,,Segment,4,6,Image 1,4,1,100000002,510000002155,
16.4944,,Segment,4,5,Image 1,3,1,100000002,510000002165,
28.8781,,Segment,4,4,Image 1,2,1,100000002,510000002181,
24.6891,,Segment,4,3,Image 1,2,1,100000002,510000002232,
16.7732,,Segment,4,2,Image 1,2,1,100000002,510000002242,
32.4917,,Segment,4,1,Image 1,2,1,100000002,510000002284,
26.7228,,Segment,4,0,Image 1,1,1,100000002,510000002319,
13.7679,,Segment,4,13,Image 1,6,1,100000002,510000002335,
41.3859,,Segment,4,10,Image 1,5,1,100000002,510000002388,
15.6001,,Segment,4,12,Image 1,6,1,100000002,510000002420,
37.1173,,Segment,4,11,Image 1,4,1,100000002,510000002445,
40.14,,Segment,4,9,Image 1,5,1,100000002,510000002462,
28.08,,Segment,4,7,Image 1,5,1,100000002,510000002477,
26.0588,,Segment,4,8,Image 1,5,1,100000002,510000002483,
19.2,,Segment,4,6,Image 1,3,1,100000002,510000002494,
27.5755,,Segment,4,7,Image 1,3,1,100000002,510000002503,
10.4163,,Segment,4,6,Image 1,2,1,100000002,510000002506,
22.1305,,Segment,4,5,Image 1,2,1,100000002,510000002525,
44.8387,,Segment,4,6,Image 1,3,1,100000002,510000002535,
38.8583,,Segment,4,7,Image 1,2,1,100000002,510000002545,
16.5932,,Segment,4,4,Image 1,3,1,100000002,510000002550,
28.241,,Segment,4,2,Image 1,3,1,100000002,510000002552,
