
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,2,Image 1,2,1,100000002,510000001308,
0,,Segment,5,1,Image 1,2,1,100000002,510000001315,
0,,Segment,5,3,Image 1,1,1,100000002,510000001321,
0,,Segment,5,2,Image 1,2,1,100000002,510000001352,
0,,Segment,5,3,Image 1,3,1,100000002,510000001358,
0,,Segment,5,2,Image 1,3,1,100000002,510000001361,
0,,Segment,5,7,Image 1,3,1,100000001,510000001404,
0,,Segment,5,6,Image 1,3,1,100000001,510000001415,
0,,Segment,5,5,Image 1,2,1,100000001,510000001426,
0,,Segment,5,4,Image 1,2,1,100000001,510000001446,
0,,Segment,5,2,Image 1,2,1,100000001,510000001451,
0,,Segment,5,1,Image 1,2,1,100000001,510000001463,
88,,Segment,5,0,Image 1,1,1,100000001,510000001466,
0,,Segment,5,7,Image 1,4,1,100000001,510000001495,
0,,Segment,5,6,Image 1,2,1,100000001,510000001498,
0,,Segment,5,13,Image 1,7,1,100000003,510000001505,
0,,Segment,5,13,Image 1,6,1,100000003,510000001508,
314,,Segment,5,11,Image 1,5,1,100000003,510000001515,
0,,Segment,5,4,Image 1,2,1,100000001,510000001521,
0,,Segment,5,3,Image 1,3,1,100000001,510000001525,
0,,Segment,5,4,Image 1,2,1,100000001,510000001528,
0,,Segment,5,3,Image 1,1,1,100000001,510000001539,
0,,Segment,5,3,Image 1,2,1,100000001,510000001551,
0,,Segment,5,8,Image 1,6,1,100000003,510000001580,
0,,Segment,5,7,Image 1,5,1,100000003,510000001605,
0,,Segment,5,6,Image 1,4,1,100000003,510000001621,
0,,Segment,5,5,Image 1,4,1,100000003,510000001656,
0,,Segment,5,4,Image 1,3,1,100000003,510000001736,
0,,Segment,5,3,Image 1,2,1,100000003,510000001754,
0,,Segment,5,2,Image 1,2,1,100000003,510000001756,
0,,Segment,5,1,Image 1,2,1,100000003,510000001769,
0,,Segment,5,9,Image 1,6,1,100000003,510000001772,
0,,Segment,5,8,Image 1,5,1,100000003,510000001783,
0,,Segment,5,9,Image 1,5,1,100000003,510000001786,
0,,Segment,5,8,Image 1,4,1,100000003,510000001792,
0,,Segment,5,7,Image 1,4,1,100000003,510000001799,
0,,Segment,5,8,Image 1,5,1,100000003,510000001805,
0,,Segment,5,18,Image 1,4,1,100000000,510000001818,
0,,Segment,5,17,Image 1,4,1,100000000,510000001820,
0,,Segment,5,16,Image 1,4,1,100000000,510000001833,
0,,Segment,5,15,Image 1,3,1,100000000,510000001835,
0,,Segment,5,14,Image 1,3,1,100000000,510000001842,
0,,Segment,5,13,Image 1,3,1,100000000,510000001857,
0,,Segment,5,11,Image 1,3,1,100000000,510000001865,
0,,Segment,5,10,Image 1,3,1,100000000,510000001891,
0,,Segment,5,9,Image 1,3,1,100000000,510000001899,
0,,Segment,5,8,Image 1,3,1,100000000,510000001904,
0,,Segment,5,7,Image 1,3,1,100000000,510000001920,
0,,Segment,5,5,Image 1,3,1,100000000,510000001943,
0,,Segment,5,4,Image 1,2,1,100000000,510000001963,
0,,Segment,5,3,Image 1,1,1,100000000,510000001973,
0,,Segment,5,2,Image 1,1,1,100000000,510000001975,
0,,Segment,5,1,Image 1,1,1,100000000,510000001980,
0,,Segment,5,0,Image 1,1,1,100000000,510000001987,
0,,Segment,5,6,Image 1,5,1,100000003,510000002021,
0,,Segment,5,18,Image 1,5,1,100000000,510000002024,
0,,Segment,5,17,Image 1,5,1,100000000,510000002026,
0,,Segment,5,5,Image 1,3,1,100000003,510000002031,
0,,Segment,5,12,Image 1,5,1,100000000,510000002037,
0,,Segment,5,11,Image 1,4,1,100000000,510000002093,
0,,Segment,5,16,Image 1,3,1,100000000,510000002096,
0,,Segment,5,15,Image 1,4,1,100000000,510000002100,
0,,Segment,5,10,Image 1,4,1,100000000,510000002110,
0,,Segment,5,9,Image 1,3,1,100000000,510000002112,
0,,Segment,5,8,Image 1,3,1,100000000,510000002115,
0,,Segment,5,6,Image 1,3,1,100000000,510000002125,
0,,Segment,5,5,Image 1,2,1,100000000,510000002127,
12,,Segment,5,4,Image 1,2,1,100000000,510000002145,
0,,Segment,5,3,Image 1,1,1,100000000,510000002150,
0,,Segment,5,2,Image 1,1,1,100000000,510000002183,
0,,Segment,5,1,Image 1,1,1,100000000,510000002198,
0,,Segment,5,0,Image 1,1,1,100000000,510000002231,
0,,Segment,5,14,Image 1,4,1,100000000,510000002242,
0,,Segment,5,8,Image 1,4,1,100000000,510000002247,
0,,Segment,5,10,Image 1,4,1,100000003,510000002255,
0,,Segment,5,5,Image 1,3,1,100000003,510000002269,
0,,Segment,5,4,Image 1,2,1,100000003,510000002289,
0,,Segment,5,12,Image 1,4,1,100000000,510000002291,
0,,Segment,5,10,Image 1,3,1,100000000,510000002293,
0,,Segment,5,9,Image 1,4,1,100000000,510000002297,
0,,Segment,5,1,Image 1,2,1,100000000,510000002306,
0,,Segment,5,0,Image 1,1,1,100000000,510000002364,
0,,Segment,5,7,Image 1,3,1,100000003,510000002390,
0,,Segment,5,6,Image 1,3,1,100000003,510000002404,
0,,Segment,5,5,Image 1,1,1,100000003,510000002412,
0,,Segment,5,5,Image 1,3,1,100000000,510000002422,
0,,Segment,5,7,Image 1,4,1,100000003,510000002424,
0,,Segment,5,9,Image 1,3,1,100000003,510000002428,
0,,Segment,5,7,Image 1,4,1,100000000,510000002430,
0,,Segment,5,2,Image 1,2,1,100000000,510000002440,
0,,Segment,5,1,Image 1,1,1,100000000,510000002445,
0,,Segment,5,5,Image 1,2,1,100000003,510000002450,
0,,Segment,5,10,Image 1,4,1,100000000,510000002470,
0,,Segment,5,2,Image 1,2,1,100000002,510000002487,
0,,Segment,5,1,Image 1,2,1,100000002,510000002538,
0,,Segment,5,0,Image 1,1,1,100000002,510000002542,
0,,Segment,5,8,Image 1,4,1,100000003,510000002561,
0,,Segment,5,6,Image 1,2,1,100000000,510000002565,
0,,Segment,5,9,Image 1,4,1,100000000,510000002573,
0,,Segment,5,4,Image 1,1,1,100000000,510000002590,
0,,Segment,5,5,Image 1,2,1,100000003,510000002604,
0,,Segment,5,2,Image 1,3,1,100000002,510000002617,
0,,Segment,5,7,Image 1,4,1,100000003,510000002619,
0,,Segment,5,4,Image 1,2,1,100000003,510000002631,
0,,Segment,5,6,Image 1,2,1,100000003,510000002637,
0,,Segment,5,5,Image 1,2,1,100000003,510000002647,
0,,Segment,5,2,Image 1,3,1,100000003,510000002676,
0,,Segment,5,6,Image 1,3,1,100000003,510000002684,
0,,Segment,5,4,Image 1,2,1,100000003,510000002700,
0,,Segment,5,6,Image 1,4,1,100000003,510000002702,
0,,Segment,5,8,Image 1,4,1,100000000,510000002705,
0,,Segment,5,4,Image 1,3,1,100000003,510000002715,
0,,Segment,5,3,Image 1,2,1,100000000,510000002723,
0,,Segment,5,3,Image 1,2,1,100000000,510000002725,
0,,Segment,5,6,Image 1,3,1,100000000,510000002735,
0,,Segment,5,5,Image 1,2,1,100000000,510000002751,
0,,Segment,5,7,Image 1,3,1,100000000,510000002761,
0,,Segment,5,6,Image 1,2,1,100000000,510000002773,
0,,Segment,5,7,Image 1,2,1,100000000,510000002787,
0,,Segment,5,2,Image 1,2,1,100000003,510000002792,
0,,Segment,5,4,Image 1,3,1,100000003,510000002794,
0,,Segment,5,3,Image 1,3,1,100000003,510000002796,
0,,Segment,5,7,Image 1,4,1,100000000,510000002801,
0,,Segment,5,5,Image 1,3,1,100000002,510000002813,
0,,Segment,5,4,Image 1,2,1,100000002,510000002819,
0,,Segment,5,3,Image 1,2,1,100000002,510000002825,
0,,Segment,5,2,Image 1,1,1,100000002,510000002874,
0,,Segment,5,1,Image 1,1,1,100000002,510000002881,
0,,Segment,5,6,Image 1,4,1,100000000,510000002884,
0,,Segment,5,3,Image 1,2,1,100000002,510000002913,
0,,Segment,5,2,Image 1,2,1,100000002,510000002916,
0,,Segment,5,3,Image 1,1,1,100000003,510000002918,
0,,Segment,5,2,Image 1,2,1,100000000,510000002939,
0,,Segment,5,3,Image 1,3,1,100000003,510000002943,
0,,Segment,5,5,Image 1,2,1,100000002,510000002950,
0,,Segment,5,1,Image 1,2,1,100000000,510000002966,
0,,Segment,5,1,Image 1,1,1,100000000,510000002995,
0,,Segment,5,0,Image 1,1,1,100000000,510000003015,
0,,Segment,5,1,Image 1,2,1,100000003,510000003023,
0,,Segment,5,0,Image 1,1,1,100000003,510000003043,
0,,Segment,5,3,Image 1,1,1,100000002,510000003047,
0,,Segment,5,1,Image 1,2,1,100000001,510000003057,
0,,Segment,5,0,Image 1,1,1,100000001,510000003139,
0,,Segment,5,4,Image 1,3,1,100000000,510000003145,
0,,Segment,5,1,Image 1,2,1,100000000,510000003168,
0,,Segment,5,2,Image 1,2,1,100000001,510000003174,
0,,Segment,5,1,Image 1,1,1,100000001,510000003180,
271,,Segment,5,4,Image 1,2,1,100000000,510000003184,
0,,Segment,5,2,Image 1,1,1,100000001,510000003187,
0,,Segment,5,1,Image 1,1,1,100000003,510000003190,
0,,Segment,5,4,Image 1,3,1,100000001,510000003194,
0,,Segment,5,2,Image 1,3,1,100000000,510000003198,
0,,Segment,5,1,Image 1,2,1,100000003,510000003210,
0,,Segment,5,5,Image 1,1,1,100000000,510000003223,
0,,Segment,5,3,Image 1,3,1,100000000,510000003228,
0,,Segment,5,1,Image 1,2,1,100000003,510000003231,
0,,Segment,5,0,Image 1,1,1,100000003,510000003242,
0,,Segment,5,2,Image 1,3,1,100000001,510000003272,
0,,Segment,5,1,Image 1,2,1,100000001,510000003289,
0,,Segment,5,0,Image 1,1,1,100000001,510000003296,
0,,Segment,5,5,Image 1,2,1,100000000,510000003300,
0,,Segment,5,2,Image 1,3,1,100000001,510000003309,
0,,Segment,5,1,Image 1,1,1,100000000,510000003315,
0,,Segment,5,0,Image 1,1,1,100000000,510000003339,
0,,Segment,5,1,Image 1,1,1,100000001,510000003372,
0,,Segment,5,1,Image 1,2,1,100000000,510000003374,
0,,Segment,5,1,Image 1,2,1,100000000,510000003376,
0,,Segment,5,1,Image 1,1,1,100000003,510000003379,
0,,Segment,5,0,Image 1,1,1,100000003,510000003387,
0,,Segment,5,3,Image 1,3,1,100000002,510000003390,
0,,Segment,5,1,Image 1,1,1,100000002,510000003424,
0,,Segment,5,0,Image 1,1,1,100000002,510000003430,
0,,Segment,5,3,Image 1,2,1,100000000,510000003462,
0,,Segment,5,2,Image 1,2,1,100000000,510000003471,
267,,Segment,5,2,Image 1,2,1,100000001,510000003474,
0,,Segment,5,1,Image 1,2,1,100000001,510000003495,
0,,Segment,5,1,Image 1,2,1,100000002,510000003498,
0,,Segment,5,0,Image 1,1,1,100000002,510000003501,
0,,Segment,5,1,Image 1,1,1,100000001,510000003503,
0,,Segment,5,0,Image 1,1,1,100000001,510000003551,
0,,Segment,5,0,Image 1,1,1,100000002,510000003569,
0,,Segment,5,6,Image 1,3,1,100000000,510000003585,
0,,Segment,5,12,Image 1,3,1,100000000,510000003586,
0,,Segment,5,13,Image 1,4,1,100000000,510000003587,
0,,Segment,5,12,Image 1,4,1,100000000,510000003588,
0,,Segment,5,4,Image 1,1,1,100000000,510000003589,
0,,Segment,5,2,Image 1,2,1,100000000,510000003590,
0,,Segment,5,3,Image 1,2,1,100000000,510000003591,
0,,Segment,5,7,Image 1,3,1,100000000,510000003593,
0,,Segment,5,2,Image 1,1,1,100000000,510000003594,
0,,Segment,5,2,Image 1,1,1,100000001,510000003596,
0,,Segment,5,4,Image 1,1,1,100000001,510000003597,
0,,Segment,5,3,Image 1,2,1,100000001,510000003599,
0,,Segment,5,5,Image 1,3,1,100000001,510000003600,
0,,Segment,5,3,Image 1,3,1,100000001,510000003601,
0,,Segment,5,4,Image 1,3,1,100000002,510000003604,
0,,Segment,5,12,Image 1,6,1,100000003,510000003606,
0,,Segment,5,8,Image 1,3,1,100000003,510000003607,
0,,Segment,5,2,Image 1,1,1,100000003,510000003609,
