
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
247,,Segment,5,5,Image 1,3,1,100000001,510000000657,
277,,Segment,5,5,Image 1,4,1,100000001,510000000665,
108,,Segment,5,4,Image 1,4,1,100000001,510000000668,
123,,Segment,5,4,Image 1,3,1,100000001,510000000672,
106,,Segment,5,3,Image 1,4,1,100000001,510000000676,
302,,Segment,5,7,Image 1,3,1,100000000,510000000691,
158,,Segment,5,6,Image 1,3,1,100000000,510000000694,
651,,Segment,5,5,Image 1,3,1,100000000,510000000729,
327,,Segment,5,4,Image 1,2,1,100000000,510000000735,
818,,Segment,5,3,Image 1,2,1,100000000,510000000773,
329,,Segment,5,2,Image 1,2,1,100000000,510000000784,
379,,Segment,5,1,Image 1,2,1,100000000,510000000787,
202,,Segment,5,6,Image 1,3,1,100000000,510000000798,
717,,Segment,5,7,Image 1,3,1,100000000,510000000834,
358,,Segment,5,6,Image 1,3,1,100000000,510000000849,
1175,,Segment,5,5,Image 1,2,1,100000000,510000000887,
361,,Segment,5,4,Image 1,2,1,100000000,510000000900,
640,,Segment,5,3,Image 1,2,1,100000000,510000000922,
1160,,Segment,5,2,Image 1,2,1,100000000,510000000944,
298,,Segment,5,7,Image 1,3,1,100000000,510000000961,
519,,Segment,5,4,Image 1,1,1,100000001,510000000998,
504,,Segment,5,3,Image 1,1,1,100000001,510000001024,
468,,Segment,5,2,Image 1,1,1,100000001,510000001034,
419,,Segment,5,1,Image 1,1,1,100000001,510000001060,
103,,Segment,5,7,Image 1,4,1,100000000,510000001065,
347,,Segment,5,7,Image 1,3,1,100000000,510000001082,
169,,Segment,5,6,Image 1,3,1,100000000,510000001093,
172,,Segment,5,5,Image 1,3,1,100000000,510000001102,
219,,Segment,5,4,Image 1,3,1,100000000,510000001110,
260,,Segment,5,7,Image 1,4,1,100000000,510000001119,
207,,Segment,5,7,Image 1,2,1,100000000,510000001124,
267,,Segment,5,7,Image 1,4,1,100000000,510000001134,
123,,Segment,5,6,Image 1,4,1,100000000,510000001137,
198,,Segment,5,6,Image 1,2,1,100000000,510000001146,
297,,Segment,5,5,Image 1,2,1,100000000,510000001155,
1842,,Segment,5,1,Image 1,2,1,100000000,510000001246,
160,,Segment,5,6,Image 1,3,1,100000000,510000001250,
132,,Segment,5,5,Image 1,4,1,100000000,510000001257,
79,,Segment,5,6,Image 1,4,1,100000000,510000001260,
1090,,Segment,5,2,Image 1,1,1,100000000,510000001306,
845,,Segment,5,1,Image 1,1,1,100000000,510000001328,
285,,Segment,5,5,Image 1,3,1,100000000,510000001337,
124,,Segment,5,4,Image 1,2,1,100000000,510000001341,
1182,,Segment,5,3,Image 1,2,1,100000000,510000001399,
840,,Segment,5,2,Image 1,1,1,100000000,510000001418,
161,,Segment,5,4,Image 1,3,1,100000000,510000001424,
164,,Segment,5,5,Image 1,2,1,100000000,510000001430,
215,,Segment,5,4,Image 1,3,1,100000000,510000001442,
142,,Segment,5,4,Image 1,3,1,100000000,510000001445,
609,,Segment,5,3,Image 1,3,1,100000000,510000001468,
438,,Segment,5,4,Image 1,3,1,100000001,510000001494,
533,,Segment,5,3,Image 1,2,1,100000001,510000001510,
84,,Segment,5,5,Image 1,2,1,100000001,510000001518,
497,,Segment,5,4,Image 1,2,1,100000001,510000001539,
75,,Segment,5,5,Image 1,3,1,100000001,510000001544,
226,,Segment,5,4,Image 1,2,1,100000001,510000001557,
609,,Segment,5,2,Image 1,2,1,100000000,510000001575,
162,,Segment,5,4,Image 1,2,1,100000000,510000001580,
672,,Segment,5,3,Image 1,1,1,100000000,510000001590,
644,,Segment,5,3,Image 1,1,1,100000000,510000001603,
237,,Segment,5,3,Image 1,3,1,100000000,510000001611,
251,,Segment,5,4,Image 1,1,1,100000000,510000001616,
273,,Segment,5,2,Image 1,2,1,100000000,510000001622,
217,,Segment,5,2,Image 1,3,1,100000000,510000001635,
281,,Segment,5,1,Image 1,1,1,100000000,510000001643,
1248,,Segment,5,0,Image 1,1,1,100000000,510000001672,
356,,Segment,5,1,Image 1,2,1,100000000,510000001686,
273,,Segment,5,0,Image 1,1,1,100000000,510000001724,
370,,Segment,5,0,Image 1,1,1,100000000,510000001742,
114,,Segment,5,2,Image 1,2,1,100000001,510000001744,
124,,Segment,5,6,Image 1,2,1,100000000,510000001767,
5306,,Segment,5,0,Image 1,1,1,100000001,510000001768,
136,,Segment,5,3,Image 1,2,1,100000001,510000001770,
