
Spine Intensity StdDev Ch=4 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
40.9112,,Spine,4,2,Image 1,2,1,100000002,610000001446,
0,,Spine,4,0,Image 1,1,1,100000002,610000001450,
45.5053,,Spine,4,2,Image 1,2,1,100000002,610000001461,
41.3761,,Spine,4,2,Image 1,2,1,100000002,610000001471,
0,,Spine,4,2,Image 1,1,1,100000002,610000001477,
44.3676,,Spine,4,2,Image 1,2,1,100000002,610000001485,
0,,Spine,4,2,Image 1,1,1,100000002,610000001492,
5.99811,,Spine,4,0,Image 1,1,1,100000001,610000001510,
0,,Spine,4,1,Image 1,2,1,100000001,610000001524,
5.47196,,Spine,4,0,Image 1,1,1,100000001,610000001536,
0,,Spine,4,1,Image 1,2,1,100000001,610000001542,
0,,Spine,4,1,Image 1,2,1,100000001,610000001551,
0,,Spine,4,1,Image 1,2,1,100000001,610000001562,
0,,Spine,4,5,Image 1,3,1,100000001,610000001565,
0,,Spine,4,2,Image 1,1,1,100000002,610000001571,
0,,Spine,4,1,Image 1,2,1,100000001,610000001580,
0,,Spine,4,0,Image 1,1,1,100000001,610000001593,
0,,Spine,4,5,Image 1,2,1,100000003,610000001599,
4.21865,,Spine,4,1,Image 1,1,1,100000002,610000001604,
0,,Spine,4,6,Image 1,3,1,100000001,610000001610,
0,,Spine,4,1,Image 1,2,1,100000001,610000001618,
0,,Spine,4,6,Image 1,4,1,100000001,610000001621,
0,,Spine,4,1,Image 1,2,1,100000001,610000001626,
5.37865,,Spine,4,0,Image 1,1,1,100000001,610000001637,
0,,Spine,4,1,Image 1,2,1,100000001,610000001649,
4.9194,,Spine,4,0,Image 1,1,1,100000001,610000001660,
0,,Spine,4,0,Image 1,1,1,100000001,610000001664,
0,,Spine,4,6,Image 1,2,1,100000003,610000001672,
0,,Spine,4,1,Image 1,1,1,100000002,610000001685,
0,,Spine,4,2,Image 1,1,1,100000002,610000001688,
0,,Spine,4,1,Image 1,2,1,100000001,610000001695,
0,,Spine,4,6,Image 1,5,1,100000001,610000001699,
0,,Spine,4,2,Image 1,1,1,100000002,610000001703,
3.45483,,Spine,4,4,Image 1,1,1,100000003,610000001708,
0,,Spine,4,6,Image 1,4,1,100000001,610000001710,
0,,Spine,4,1,Image 1,1,1,100000000,610000001714,
0,,Spine,4,1,Image 1,1,1,100000002,610000001720,
0,,Spine,4,0,Image 1,1,1,100000001,610000001733,
0,,Spine,4,1,Image 1,2,1,100000001,610000001735,
4.80352,,Spine,4,0,Image 1,1,1,100000001,610000001749,
0,,Spine,4,6,Image 1,2,1,100000003,610000001755,
3.818,,Spine,4,6,Image 1,2,1,100000003,610000001759,
0,,Spine,4,2,Image 1,1,1,100000002,610000001761,
0,,Spine,4,0,Image 1,1,1,100000003,610000001766,
0,,Spine,4,0,Image 1,1,1,100000001,610000001779,
0,,Spine,4,6,Image 1,3,1,100000001,610000001785,
17.5256,,Spine,4,2,Image 1,2,1,100000002,610000001789,
0,,Spine,4,6,Image 1,2,1,100000003,610000001796,
0,,Spine,4,4,Image 1,4,1,100000000,610000001808,
0,,Spine,4,4,Image 1,4,1,100000000,610000001823,
0,,Spine,4,0,Image 1,1,1,100000001,610000001835,
0,,Spine,4,0,Image 1,1,1,100000001,610000001845,
11.2271,,Spine,4,2,Image 1,2,1,100000002,610000001848,
0,,Spine,4,5,Image 1,4,1,100000001,610000001852,
2.57081,,Spine,4,0,Image 1,1,1,100000002,610000001857,
0,,Spine,4,8,Image 1,3,1,100000003,610000001859,
12.4052,,Spine,4,0,Image 1,1,1,100000001,610000001864,
5.90868,,Spine,4,0,Image 1,1,1,100000001,610000001877,
0,,Spine,4,6,Image 1,3,1,100000001,610000001882,
0,,Spine,4,1,Image 1,2,1,100000001,610000001885,
0,,Spine,4,4,Image 1,4,1,100000000,610000001898,
0,,Spine,4,0,Image 1,1,1,100000002,610000001900,
0,,Spine,4,1,Image 1,1,1,100000002,610000001903,
0,,Spine,4,5,Image 1,3,1,100000001,610000001905,
0,,Spine,4,1,Image 1,2,1,100000001,610000001910,
0,,Spine,4,2,Image 1,1,1,100000002,610000001914,
0,,Spine,4,6,Image 1,5,1,100000001,610000001918,
0,,Spine,4,4,Image 1,4,1,100000000,610000001929,
0,,Spine,4,6,Image 1,4,1,100000001,610000001931,
14.6531,,Spine,4,0,Image 1,1,1,100000001,610000001935,
0,,Spine,4,6,Image 1,3,1,100000001,610000001939,
0,,Spine,4,0,Image 1,1,1,100000001,610000001951,
0,,Spine,4,5,Image 1,3,1,100000001,610000001954,
0,,Spine,4,4,Image 1,4,1,100000000,610000001959,
0,,Spine,4,8,Image 1,3,1,100000003,610000001961,
22.6495,,Spine,4,2,Image 1,1,1,100000002,610000001963,
0,,Spine,4,0,Image 1,1,1,100000001,610000001967,
31.3666,,Spine,4,2,Image 1,2,1,100000002,610000001969,
0,,Spine,4,0,Image 1,1,1,100000003,610000001973,
0,,Spine,4,4,Image 1,4,1,100000000,610000001984,
0,,Spine,4,7,Image 1,5,1,100000001,610000001988,
0,,Spine,4,0,Image 1,1,1,100000001,610000001993,
13.2129,,Spine,4,0,Image 1,1,1,100000002,610000001996,
0,,Spine,4,4,Image 1,4,1,100000000,610000002005,
0,,Spine,4,0,Image 1,1,1,100000001,610000002007,
6.08116,,Spine,4,2,Image 1,2,1,100000003,610000002010,
0,,Spine,4,0,Image 1,1,1,100000002,610000002013,
0,,Spine,4,1,Image 1,2,1,100000001,610000002016,
0,,Spine,4,2,Image 1,2,1,100000000,610000002018,
0,,Spine,4,5,Image 1,3,1,100000001,610000002020,
0,,Spine,4,5,Image 1,3,1,100000001,610000002022,
0,,Spine,4,5,Image 1,3,1,100000001,610000002024,
0,,Spine,4,6,Image 1,5,1,100000001,610000002028,
4.0208,,Spine,4,6,Image 1,2,1,100000003,610000002031,
10.5882,,Spine,4,0,Image 1,1,1,100000001,610000002035,
0,,Spine,4,6,Image 1,2,1,100000003,610000002040,
0,,Spine,4,0,Image 1,1,1,100000001,610000002043,
0,,Spine,4,1,Image 1,1,1,100000002,610000002052,
12.2403,,Spine,4,4,Image 1,4,1,100000000,610000002060,
0,,Spine,4,0,Image 1,1,1,100000001,610000002063,
0,,Spine,4,4,Image 1,4,1,100000000,610000002071,
0,,Spine,4,4,Image 1,2,1,100000001,610000002073,
0,,Spine,4,0,Image 1,1,1,100000000,610000002075,
0,,Spine,4,0,Image 1,1,1,100000001,610000002086,
0,,Spine,4,1,Image 1,1,1,100000002,610000002088,
0,,Spine,4,4,Image 1,4,1,100000000,610000002094,
0,,Spine,4,4,Image 1,3,1,100000001,610000002097,
0,,Spine,4,4,Image 1,4,1,100000000,610000002106,
0,,Spine,4,4,Image 1,4,1,100000000,610000002115,
0,,Spine,4,4,Image 1,4,1,100000000,610000002124,
0,,Spine,4,0,Image 1,1,1,100000001,610000002126,
0,,Spine,4,4,Image 1,1,1,100000003,610000002129,
0,,Spine,4,0,Image 1,1,1,100000003,610000002133,
0,,Spine,4,4,Image 1,4,1,100000000,610000002140,
0,,Spine,4,6,Image 1,2,1,100000003,610000002145,
0,,Spine,4,3,Image 1,1,1,100000003,610000002149,
0,,Spine,4,4,Image 1,4,1,100000000,610000002159,
0,,Spine,4,1,Image 1,2,1,100000001,610000002167,
0,,Spine,4,5,Image 1,3,1,100000001,610000002170,
0,,Spine,4,0,Image 1,1,1,100000002,610000002173,
0,,Spine,4,0,Image 1,1,1,100000002,610000002176,
0,,Spine,4,6,Image 1,4,1,100000001,610000002179,
0,,Spine,4,0,Image 1,1,1,100000001,610000002184,
0,,Spine,4,6,Image 1,2,1,100000003,610000002187,
0,,Spine,4,6,Image 1,3,1,100000001,610000002192,
13.9092,,Spine,4,0,Image 1,1,1,100000001,610000002195,
0,,Spine,4,1,Image 1,1,1,100000000,610000002198,
0,,Spine,4,0,Image 1,1,1,100000003,610000002201,
0,,Spine,4,1,Image 1,2,1,100000001,610000002203,
0,,Spine,4,1,Image 1,1,1,100000002,610000002206,
0,,Spine,4,1,Image 1,1,1,100000002,610000002208,
2.91448,,Spine,4,4,Image 1,1,1,100000003,610000002212,
10.2917,,Spine,4,2,Image 1,1,1,100000003,610000002218,
0,,Spine,4,6,Image 1,4,1,100000001,610000002221,
0,,Spine,4,4,Image 1,3,1,100000002,610000002225,
0,,Spine,4,6,Image 1,4,1,100000001,610000002228,
0,,Spine,4,4,Image 1,4,1,100000000,610000002238,
0,,Spine,4,0,Image 1,1,1,100000001,610000002243,
0,,Spine,4,4,Image 1,4,1,100000000,610000002250,
0,,Spine,4,5,Image 1,2,1,100000003,610000002252,
0,,Spine,4,1,Image 1,1,1,100000002,610000002258,
0,,Spine,4,4,Image 1,4,1,100000000,610000002269,
0,,Spine,4,2,Image 1,2,1,100000000,610000002271,
0,,Spine,4,4,Image 1,3,1,100000001,610000002276,
0,,Spine,4,5,Image 1,4,1,100000001,610000002279,
2.66348,,Spine,4,0,Image 1,1,1,100000001,610000002283,
0,,Spine,4,6,Image 1,1,1,100000003,610000002286,
0,,Spine,4,0,Image 1,1,1,100000001,610000002292,
0,,Spine,4,0,Image 1,1,1,100000002,610000002295,
0,,Spine,4,4,Image 1,4,1,100000000,610000002303,
0,,Spine,4,6,Image 1,4,1,100000001,610000002306,
0,,Spine,4,6,Image 1,4,1,100000001,610000002308,
0,,Spine,4,3,Image 1,3,1,100000001,610000002310,
0,,Spine,4,2,Image 1,2,1,100000000,610000002313,
15.7003,,Spine,4,1,Image 1,1,1,100000002,610000002316,
0,,Spine,4,5,Image 1,3,1,100000001,610000002319,
3.37125,,Spine,4,4,Image 1,1,1,100000003,610000002323,
0,,Spine,4,1,Image 1,2,1,100000003,610000002325,
0,,Spine,4,2,Image 1,1,1,100000001,610000002329,
0,,Spine,4,4,Image 1,4,1,100000000,610000002338,
0,,Spine,4,1,Image 1,1,1,100000001,610000002341,
