
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Spine,2,1,Image 1,2,1,100000002,610000003165,
16,,Spine,2,1,Image 1,2,1,100000000,610000003178,
4,,Spine,2,0,Image 1,1,1,100000000,610000003189,
228,,Spine,2,5,Image 1,4,1,100000000,610000003198,
25,,Spine,2,5,Image 1,4,1,100000000,610000003206,
3,,Spine,2,3,Image 1,3,1,100000000,610000003211,
9,,Spine,2,2,Image 1,1,1,100000000,610000003217,
3,,Spine,2,4,Image 1,2,1,100000002,610000003225,
0,,Spine,2,0,Image 1,1,1,100000001,610000003230,
11,,Spine,2,1,Image 1,1,1,100000000,610000003240,
14,,Spine,2,1,Image 1,1,1,100000000,610000003249,
8,,Spine,2,1,Image 1,1,1,100000000,610000003255,
109,,Spine,2,1,Image 1,2,1,100000000,610000003258,
2,,Spine,2,2,Image 1,2,1,100000000,610000003261,
0,,Spine,2,0,Image 1,1,1,100000001,610000003264,
1,,Spine,2,2,Image 1,1,1,100000002,610000003268,
0,,Spine,2,0,Image 1,1,1,100000000,610000003270,
1,,Spine,2,2,Image 1,2,1,100000000,610000003272,
1,,Spine,2,0,Image 1,1,1,100000000,610000003275,
2,,Spine,2,2,Image 1,1,1,100000002,610000003278,
0,,Spine,2,0,Image 1,1,1,100000000,610000003282,
5,,Spine,2,2,Image 1,1,1,100000002,610000003285,
1,,Spine,2,0,Image 1,1,1,100000000,610000003290,
2,,Spine,2,3,Image 1,3,1,100000000,610000003292,
9,,Spine,2,1,Image 1,2,1,100000000,610000003297,
0,,Spine,2,0,Image 1,1,1,100000000,610000003299,
1,,Spine,2,0,Image 1,1,1,100000000,610000003302,
1,,Spine,2,0,Image 1,1,1,100000000,610000003306,
6,,Spine,2,0,Image 1,1,1,100000000,610000003309,
2,,Spine,2,0,Image 1,1,1,100000002,610000003312,
2,,Spine,2,3,Image 1,3,1,100000000,610000003327,
2,,Spine,2,1,Image 1,2,1,100000000,610000003328,
4,,Spine,2,0,Image 1,1,1,100000000,610000003332,
2,,Spine,2,3,Image 1,2,1,100000000,610000003333,
0,,Spine,2,1,Image 1,1,1,100000000,610000003334,
0,,Spine,2,1,Image 1,1,1,100000000,610000003335,
1,,Spine,2,2,Image 1,1,1,100000000,610000003337,
0,,Spine,2,0,Image 1,1,1,100000001,610000003339,
0,,Spine,2,2,Image 1,1,1,100000002,610000003341,
0,,Spine,2,0,Image 1,1,1,100000002,610000003342,
3,,Spine,2,0,Image 1,1,1,100000002,610000003343,
0,,Spine,2,0,Image 1,1,1,100000002,610000003344,
4,,Spine,2,0,Image 1,1,1,100000002,610000003345,
0,,Spine,2,0,Image 1,1,1,100000002,610000003346,
2,,Spine,2,0,Image 1,1,1,100000002,610000003347,
3,,Spine,2,0,Image 1,1,1,100000002,610000003348,
0,,Spine,2,1,Image 1,2,1,100000002,610000003349,
0,,Spine,2,1,Image 1,2,1,100000002,610000003350,
1,,Spine,2,0,Image 1,1,1,100000002,610000003351,
