
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,3,1,Spine Terminal,100000000,800000175,
0,s,Point,4,1,Spine Terminal,100000000,800000176,
0,s,Point,1,1,Spine Terminal,100000000,800000177,
0,s,Point,2,1,Spine Terminal,100000000,800000178,
0,s,Point,6,1,Spine Terminal,100000000,800000179,
0,s,Point,,1,Spine Terminal,100000000,800000180,
0,s,Point,0,1,Spine Terminal,100000000,800000181,
0,s,Point,4,1,Spine Terminal,100000000,800000182,
0,s,Point,1,1,Spine Terminal,100000000,800000183,
0,s,Point,7,1,Spine Terminal,100000000,800000184,
0,s,Point,0,1,Spine Terminal,100000000,800000185,
0,s,Point,2,1,Spine Terminal,100000000,800000186,
0,s,Point,2,1,Spine Terminal,100000000,800000187,
0,s,Point,2,1,Spine Terminal,100000000,800000188,
0,s,Point,7,1,Spine Terminal,100000000,800000189,
0,s,Point,,1,Spine Terminal,100000000,800000190,
0,s,Point,0,1,Spine Terminal,100000000,800000191,
0,s,Point,2,1,Spine Terminal,100000000,800000192,
0,s,Point,2,1,Spine Terminal,100000000,800000193,
0,s,Point,,1,Spine Terminal,100000000,800000194,
0,s,Point,2,1,Spine Terminal,100000000,800000195,
0,s,Point,4,1,Spine Terminal,100000000,800000196,
0,s,Point,2,1,Spine Terminal,100000000,800000197,
0,s,Point,4,1,Spine Terminal,100000000,800000198,
0,s,Point,2,1,Spine Terminal,100000000,800000199,
0,s,Point,0,1,Spine Terminal,100000000,800000200,
0,s,Point,,1,Spine Terminal,100000000,800000201,
0,s,Point,2,1,Spine Terminal,100000000,800000202,
0,s,Point,3,1,Spine Terminal,100000000,800000203,
0,s,Point,4,1,Spine Terminal,100000000,800000204,
0,s,Point,6,1,Spine Terminal,100000000,800000205,
0,s,Point,3,1,Spine Terminal,100000000,800000206,
0,s,Point,1,1,Spine Terminal,100000000,800000207,
0,s,Point,2,1,Spine Terminal,100000000,800000208,
0,s,Point,2,1,Spine Terminal,100000000,800000209,
0,s,Point,1,1,Spine Terminal,100000000,800000210,
0,s,Point,2,1,Spine Terminal,100000000,800000211,
0,s,Point,4,1,Spine Terminal,100000000,800000212,
0,s,Point,2,1,Spine Terminal,100000000,800000213,
0,s,Point,7,1,Spine Terminal,100000000,800000214,
0,s,Point,1,1,Spine Terminal,100000000,800000215,
0,s,Point,2,1,Spine Terminal,100000000,800000216,
0,s,Point,0,1,Spine Terminal,100000000,800000217,
0,s,Point,4,1,Spine Terminal,100000000,800000218,
0,s,Point,2,1,Spine Terminal,100000000,800000219,
0,s,Point,7,1,Spine Terminal,100000000,800000220,
0,s,Point,,1,Spine Terminal,100000000,800000221,
0,s,Point,2,1,Spine Terminal,100000000,800000222,
0,s,Point,2,1,Spine Terminal,100000000,800000223,
0,s,Point,0,1,Spine Terminal,100000000,800000224,
0,s,Point,2,1,Spine Terminal,100000000,800000225,
0,s,Point,2,1,Spine Terminal,100000000,800000226,
0,s,Point,2,1,Spine Terminal,100000000,800000227,
0,s,Point,5,1,Spine Terminal,100000000,800000228,
0,s,Point,3,1,Spine Terminal,100000000,800000229,
0,s,Point,4,1,Spine Terminal,100000000,800000230,
0,s,Point,,1,Spine Terminal,100000000,800000231,
0,s,Point,0,1,Spine Terminal,100000000,800000232,
0,s,Point,1,1,Spine Terminal,100000000,800000233,
0,s,Point,2,1,Spine Terminal,100000000,800000234,
0,s,Point,2,1,Spine Terminal,100000000,800000235,
0,s,Point,,1,Spine Terminal,100000000,800000236,
0,s,Point,3,1,Spine Terminal,100000000,800000237,
0,s,Point,0,1,Spine Terminal,100000000,800000238,
0,s,Point,2,1,Spine Terminal,100000000,800000239,
0,s,Point,0,1,Spine Terminal,100000000,800000240,
0,s,Point,4,1,Spine Terminal,100000000,800000241,
0,s,Point,3,1,Spine Terminal,100000001,800000249,
0,s,Point,0,1,Spine Terminal,100000001,800000250,
0,s,Point,1,1,Spine Terminal,100000001,800000251,
0,s,Point,2,1,Spine Terminal,100000001,800000252,
0,s,Point,3,1,Spine Terminal,100000001,800000253,
0,s,Point,3,1,Spine Terminal,100000001,800000254,
0,s,Point,1,1,Spine Terminal,100000001,800000255,
0,s,Point,,1,Spine Terminal,100000001,800000256,
0,s,Point,0,1,Spine Terminal,100000001,800000257,
0,s,Point,1,1,Spine Terminal,100000001,800000258,
0,s,Point,3,1,Spine Terminal,100000001,800000259,
0,s,Point,1,1,Spine Terminal,100000001,800000260,
0,s,Point,2,1,Spine Terminal,100000002,800000266,
0,s,Point,0,1,Spine Terminal,100000002,800000267,
0,s,Point,0,1,Spine Terminal,100000002,800000268,
0,s,Point,1,1,Spine Terminal,100000002,800000269,
0,s,Point,2,1,Spine Terminal,100000002,800000270,
