
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
100,,Spine,3,8,Image 1,3,1,100000001,610000008355,
22,,Spine,3,7,Image 1,4,1,100000003,610000008367,
0,,Spine,3,7,Image 1,3,1,100000003,610000008384,
0,,Spine,3,3,Image 1,2,1,100000000,610000008395,
0,,Spine,3,7,Image 1,3,1,100000003,610000008409,
0,,Spine,3,8,Image 1,4,1,100000003,610000008418,
0,,Spine,3,16,Image 1,7,1,100000001,610000008425,
0,,Spine,3,12,Image 1,7,1,100000002,610000008434,
0,,Spine,3,12,Image 1,7,1,100000002,610000008448,
0,,Spine,3,1,Image 1,1,1,100000002,610000008458,
0,,Spine,3,4,Image 1,4,1,100000003,610000008464,
0,,Spine,3,12,Image 1,7,1,100000002,610000008469,
0,,Spine,3,4,Image 1,4,1,100000003,610000008474,
0,,Spine,3,7,Image 1,3,1,100000003,610000008482,
0,,Spine,3,14,Image 1,6,1,100000001,610000008486,
0,,Spine,3,4,Image 1,4,1,100000003,610000008490,
0,,Spine,3,9,Image 1,5,1,100000002,610000008494,
0,,Spine,3,0,Image 1,1,1,100000001,610000008502,
0,,Spine,3,5,Image 1,4,1,100000000,610000008507,
6,,Spine,3,15,Image 1,5,1,100000001,610000008512,
0,,Spine,3,7,Image 1,3,1,100000003,610000008518,
0,,Spine,3,4,Image 1,1,1,100000001,610000008522,
0,,Spine,3,1,Image 1,1,1,100000002,610000008529,
0,,Spine,3,4,Image 1,3,1,100000002,610000008533,
0,,Spine,3,12,Image 1,7,1,100000002,610000008537,
0,,Spine,3,14,Image 1,5,1,100000001,610000008541,
0,,Spine,3,12,Image 1,7,1,100000002,610000008552,
0,,Spine,3,7,Image 1,6,1,100000000,610000008555,
0,,Spine,3,12,Image 1,7,1,100000002,610000008562,
0,,Spine,3,0,Image 1,1,1,100000003,610000008567,
0,,Spine,3,2,Image 1,2,1,100000001,610000008570,
8,,Spine,3,1,Image 1,2,1,100000001,610000008573,
0,,Spine,3,0,Image 1,1,1,100000001,610000008575,
0,,Spine,3,6,Image 1,3,1,100000003,610000008577,
0,,Spine,3,4,Image 1,3,1,100000002,610000008580,
17,,Spine,3,6,Image 1,3,1,100000002,610000008583,
0,,Spine,3,12,Image 1,6,1,100000002,610000008586,
0,,Spine,3,6,Image 1,2,1,100000001,610000008588,
0,,Spine,3,1,Image 1,1,1,100000003,610000008593,
0,,Spine,3,5,Image 1,2,1,100000003,610000008596,
0,,Spine,3,3,Image 1,2,1,100000002,610000008598,
0,,Spine,3,16,Image 1,7,1,100000001,610000008600,
0,,Spine,3,5,Image 1,1,1,100000001,610000008603,
0,,Spine,3,7,Image 1,3,1,100000003,610000008605,
28,,Spine,3,3,Image 1,2,1,100000002,610000008609,
0,,Spine,3,3,Image 1,2,1,100000000,610000008612,
0,,Spine,3,1,Image 1,1,1,100000001,610000008614,
0,,Spine,3,15,Image 1,6,1,100000002,610000008616,
0,,Spine,3,7,Image 1,2,1,100000001,610000008618,
0,,Spine,3,0,Image 1,1,1,100000001,610000008623,
0,,Spine,3,0,Image 1,1,1,100000003,610000008626,
0,,Spine,3,0,Image 1,1,1,100000001,610000008631,
0,,Spine,3,0,Image 1,1,1,100000001,610000008634,
0,,Spine,3,9,Image 1,2,1,100000002,610000008637,
0,,Spine,3,11,Image 1,5,1,100000002,610000008639,
19,,Spine,3,6,Image 1,4,1,100000001,610000008643,
0,,Spine,3,0,Image 1,1,1,100000001,610000008648,
0,,Spine,3,12,Image 1,7,1,100000002,610000008654,
0,,Spine,3,10,Image 1,1,1,100000001,610000008656,
0,,Spine,3,0,Image 1,1,1,100000003,610000008659,
0,,Spine,3,0,Image 1,1,1,100000003,610000008664,
