
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
92,,Segment,4,11,Image 1,6,1,100000000,510000000653,
0,,Segment,4,10,Image 1,6,1,100000000,510000000665,
0,,Segment,4,20,Image 1,9,1,100000000,510000000667,
0,,Segment,4,21,Image 1,8,1,100000000,510000000680,
0,,Segment,4,19,Image 1,9,1,100000000,510000000684,
0,,Segment,4,18,Image 1,7,1,100000000,510000000687,
40,,Segment,4,16,Image 1,8,1,100000000,510000000718,
0,,Segment,4,17,Image 1,8,1,100000000,510000000734,
0,,Segment,4,17,Image 1,8,1,100000000,510000000757,
0,,Segment,4,16,Image 1,8,1,100000000,510000000762,
0,,Segment,4,15,Image 1,8,1,100000000,510000000767,
0,,Segment,4,17,Image 1,9,1,100000000,510000000770,
0,,Segment,4,16,Image 1,9,1,100000000,510000000774,
0,,Segment,4,15,Image 1,7,1,100000000,510000000777,
0,,Segment,4,14,Image 1,6,1,100000000,510000000787,
107,,Segment,4,15,Image 1,6,1,100000000,510000000793,
65,,Segment,4,17,Image 1,9,1,100000000,510000000798,
33,,Segment,4,16,Image 1,9,1,100000000,510000000811,
0,,Segment,4,15,Image 1,8,1,100000000,510000000817,
0,,Segment,4,14,Image 1,8,1,100000000,510000000822,
0,,Segment,4,13,Image 1,7,1,100000000,510000000824,
0,,Segment,4,12,Image 1,7,1,100000000,510000000838,
0,,Segment,4,11,Image 1,6,1,100000000,510000000845,
19,,Segment,4,17,Image 1,10,1,100000000,510000000848,
0,,Segment,4,16,Image 1,9,1,100000000,510000000852,
0,,Segment,4,15,Image 1,9,1,100000000,510000000854,
0,,Segment,4,13,Image 1,7,1,100000000,510000000858,
302,,Segment,4,13,Image 1,8,1,100000000,510000000861,
262,,Segment,4,12,Image 1,7,1,100000000,510000000881,
63,,Segment,4,13,Image 1,7,1,100000000,510000000883,
0,,Segment,4,13,Image 1,8,1,100000000,510000000897,
0,,Segment,4,13,Image 1,7,1,100000000,510000000899,
0,,Segment,4,16,Image 1,10,1,100000000,510000000902,
0,,Segment,4,16,Image 1,8,1,100000000,510000000904,
0,,Segment,4,14,Image 1,7,1,100000000,510000000910,
137,,Segment,4,11,Image 1,6,1,100000000,510000000926,
0,,Segment,4,12,Image 1,6,1,100000000,510000000931,
0,,Segment,4,11,Image 1,7,1,100000000,510000000933,
589,,Segment,4,9,Image 1,6,1,100000000,510000000940,
56,,Segment,4,10,Image 1,6,1,100000000,510000000942,
113,,Segment,4,9,Image 1,4,1,100000000,510000000969,
0,,Segment,4,9,Image 1,5,1,100000000,510000000982,
0,,Segment,4,9,Image 1,6,1,100000000,510000000984,
24,,Segment,4,7,Image 1,5,1,100000000,510000000992,
0,,Segment,4,5,Image 1,5,1,100000000,510000001013,
0,,Segment,4,4,Image 1,5,1,100000000,510000001021,
0,,Segment,4,3,Image 1,4,1,100000000,510000001052,
0,,Segment,4,2,Image 1,3,1,100000000,510000001067,
142,,Segment,4,1,Image 1,2,1,100000000,510000001086,
0,,Segment,4,5,Image 1,6,1,100000000,510000001101,
0,,Segment,4,4,Image 1,4,1,100000000,510000001107,
0,,Segment,4,11,Image 1,6,1,100000000,510000001142,
0,,Segment,4,10,Image 1,5,1,100000000,510000001152,
0,,Segment,4,9,Image 1,5,1,100000000,510000001160,
0,,Segment,4,8,Image 1,4,1,100000000,510000001163,
0,,Segment,4,7,Image 1,4,1,100000000,510000001175,
0,,Segment,4,5,Image 1,2,1,100000000,510000001183,
0,,Segment,4,4,Image 1,2,1,100000000,510000001185,
0,,Segment,4,3,Image 1,2,1,100000000,510000001192,
0,,Segment,4,2,Image 1,2,1,100000000,510000001229,
0,,Segment,4,11,Image 1,5,1,100000000,510000001233,
0,,Segment,4,10,Image 1,6,1,100000000,510000001235,
0,,Segment,4,11,Image 1,2,1,100000000,510000001242,
0,,Segment,4,10,Image 1,2,1,100000000,510000001252,
135,,Segment,4,9,Image 1,2,1,100000000,510000001267,
21,,Segment,4,8,Image 1,2,1,100000000,510000001288,
0,,Segment,4,7,Image 1,2,1,100000000,510000001303,
0,,Segment,4,6,Image 1,2,1,100000000,510000001313,
0,,Segment,4,5,Image 1,1,1,100000000,510000001330,
0,,Segment,4,4,Image 1,1,1,100000000,510000001345,
0,,Segment,4,3,Image 1,1,1,100000000,510000001360,
13,,Segment,4,2,Image 1,1,1,100000000,510000001418,
145,,Segment,4,1,Image 1,1,1,100000000,510000001444,
0,,Segment,4,0,Image 1,1,1,100000000,510000001476,
0,,Segment,4,11,Image 1,3,1,100000000,510000001480,
0,,Segment,4,10,Image 1,3,1,100000000,510000001491,
0,,Segment,4,9,Image 1,3,1,100000000,510000001496,
0,,Segment,4,8,Image 1,3,1,100000000,510000001510,
0,,Segment,4,7,Image 1,3,1,100000000,510000001523,
0,,Segment,4,6,Image 1,1,1,100000000,510000001527,
0,,Segment,4,6,Image 1,3,1,100000000,510000001531,
0,,Segment,4,5,Image 1,2,1,100000000,510000001539,
0,,Segment,4,6,Image 1,2,1,100000000,510000001542,
0,,Segment,4,2,Image 1,1,1,100000002,510000001590,
0,,Segment,4,1,Image 1,1,1,100000002,510000001624,
0,,Segment,4,0,Image 1,1,1,100000002,510000001637,
0,,Segment,4,6,Image 1,1,1,100000002,510000001674,
0,,Segment,4,5,Image 1,1,1,100000002,510000001705,
0,,Segment,4,4,Image 1,1,1,100000002,510000001724,
0,,Segment,4,3,Image 1,1,1,100000002,510000001727,
0,,Segment,4,2,Image 1,1,1,100000002,510000001749,
0,,Segment,4,1,Image 1,1,1,100000002,510000001762,
0,,Segment,4,0,Image 1,1,1,100000002,510000001771,
0,,Segment,4,6,Image 1,2,1,100000002,510000001776,
0,,Segment,4,3,Image 1,1,1,100000001,510000001805,
0,,Segment,4,2,Image 1,1,1,100000001,510000001813,
0,,Segment,4,1,Image 1,1,1,100000001,510000001843,
0,,Segment,4,0,Image 1,1,1,100000001,510000001865,
39,,Segment,4,2,Image 1,2,1,100000002,510000001924,
0,,Segment,4,10,Image 1,6,1,100000000,510000001941,
0,,Segment,4,9,Image 1,5,1,100000000,510000001944,
40,,Segment,4,5,Image 1,4,1,100000000,510000001968,
48,,Segment,4,4,Image 1,3,1,100000000,510000001975,
0,,Segment,4,3,Image 1,3,1,100000000,510000002015,
13,,Segment,4,2,Image 1,2,1,100000000,510000002026,
0,,Segment,4,5,Image 1,2,1,100000002,510000002038,
0,,Segment,4,10,Image 1,5,1,100000000,510000002043,
0,,Segment,4,9,Image 1,4,1,100000000,510000002053,
76,,Segment,4,8,Image 1,5,1,100000000,510000002070,
0,,Segment,4,10,Image 1,5,1,100000000,510000002079,
0,,Segment,4,10,Image 1,4,1,100000000,510000002086,
0,,Segment,4,5,Image 1,3,1,100000000,510000002119,
0,,Segment,4,4,Image 1,3,1,100000000,510000002129,
0,,Segment,4,3,Image 1,3,1,100000000,510000002153,
0,,Segment,4,10,Image 1,5,1,100000000,510000002156,
0,,Segment,4,4,Image 1,2,1,100000000,510000002161,
65,,Segment,4,2,Image 1,2,1,100000002,510000002182,
0,,Segment,4,1,Image 1,1,1,100000002,510000002186,
0,,Segment,4,0,Image 1,1,1,100000002,510000002201,
0,,Segment,4,3,Image 1,2,1,100000001,510000002229,
0,,Segment,4,6,Image 1,4,1,100000000,510000002231,
0,,Segment,4,6,Image 1,3,1,100000000,510000002233,
30,,Segment,4,5,Image 1,4,1,100000000,510000002249,
0,,Segment,4,7,Image 1,5,1,100000000,510000002268,
40,,Segment,4,5,Image 1,3,1,100000000,510000002270,
0,,Segment,4,4,Image 1,4,1,100000000,510000002273,
0,,Segment,4,9,Image 1,4,1,100000000,510000002276,
0,,Segment,4,5,Image 1,2,1,100000000,510000002306,
0,,Segment,4,4,Image 1,1,1,100000000,510000002315,
0,,Segment,4,3,Image 1,1,1,100000000,510000002329,
0,,Segment,4,2,Image 1,2,1,100000001,510000002336,
24,,Segment,4,3,Image 1,2,1,100000000,510000002340,
0,,Segment,4,3,Image 1,2,1,100000002,510000002346,
0,,Segment,4,4,Image 1,2,1,100000002,510000002357,
0,,Segment,4,7,Image 1,3,1,100000000,510000002361,
0,,Segment,4,1,Image 1,2,1,100000002,510000002391,
0,,Segment,4,0,Image 1,1,1,100000002,510000002397,
0,,Segment,4,1,Image 1,2,1,100000002,510000002418,
0,,Segment,4,4,Image 1,4,1,100000000,510000002420,
0,,Segment,4,6,Image 1,2,1,100000000,510000002423,
0,,Segment,4,6,Image 1,3,1,100000000,510000002425,
0,,Segment,4,6,Image 1,5,1,100000000,510000002429,
0,,Segment,4,0,Image 1,1,1,100000001,510000002456,
0,,Segment,4,4,Image 1,3,1,100000000,510000002480,
0,,Segment,4,5,Image 1,3,1,100000000,510000002484,
0,,Segment,4,1,Image 1,2,1,100000002,510000002487,
0,,Segment,4,4,Image 1,3,1,100000000,510000002495,
0,,Segment,4,3,Image 1,3,1,100000000,510000002503,
11,,Segment,4,1,Image 1,2,1,100000001,510000002533,
0,,Segment,4,0,Image 1,1,1,100000001,510000002548,
0,,Segment,4,1,Image 1,2,1,100000001,510000002551,
0,,Segment,4,2,Image 1,2,1,100000002,510000002560,
0,,Segment,4,3,Image 1,2,1,100000000,510000002565,
0,,Segment,4,5,Image 1,1,1,100000000,510000002567,
0,,Segment,4,0,Image 1,1,1,100000001,510000002587,
0,,Segment,4,1,Image 1,1,1,100000002,510000002594,
0,,Segment,4,1,Image 1,2,1,100000000,510000002600,
0,,Segment,4,4,Image 1,2,1,100000000,510000002626,
0,,Segment,4,4,Image 1,2,1,100000000,510000002629,
0,,Segment,4,0,Image 1,1,1,100000001,510000002652,
151,,Segment,4,1,Image 1,2,1,100000001,510000002666,
0,,Segment,4,1,Image 1,2,1,100000002,510000002670,
0,,Segment,4,2,Image 1,2,1,100000000,510000002680,
0,,Segment,4,0,Image 1,1,1,100000001,510000002691,
0,,Segment,4,0,Image 1,1,1,100000001,510000002702,
0,,Segment,4,1,Image 1,1,1,100000001,510000002725,
0,,Segment,4,0,Image 1,1,1,100000000,510000002741,
0,,Segment,4,0,Image 1,1,1,100000001,510000002776,
0,,Segment,4,8,Image 1,4,1,100000000,510000002786,
0,,Segment,4,20,Image 1,8,1,100000000,510000002787,
0,,Segment,4,8,Image 1,4,1,100000000,510000002790,
0,,Segment,4,4,Image 1,4,1,100000000,510000002791,
0,,Segment,4,6,Image 1,3,1,100000000,510000002792,
0,,Segment,4,2,Image 1,1,1,100000002,510000002805,
