
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,7,Image 1,5,1,100000002,510000000200,
0,,Segment,3,6,Image 1,4,1,100000002,510000000228,
0,,Segment,3,4,Image 1,3,1,100000002,510000000236,
0,,Segment,3,3,Image 1,2,1,100000002,510000000250,
0,,Segment,3,2,Image 1,2,1,100000002,510000000253,
0,,Segment,3,1,Image 1,2,1,100000002,510000000269,
0,,Segment,3,0,Image 1,1,1,100000002,510000000284,
0,,Segment,3,15,Image 1,8,1,100000000,510000000320,
0,,Segment,3,14,Image 1,7,1,100000000,510000000343,
0,,Segment,3,13,Image 1,6,1,100000000,510000000359,
4.39286,,Segment,3,10,Image 1,4,1,100000000,510000000388,
0,,Segment,3,9,Image 1,3,1,100000000,510000000396,
0,,Segment,3,8,Image 1,3,1,100000000,510000000398,
0,,Segment,3,7,Image 1,3,1,100000000,510000000401,
0,,Segment,3,6,Image 1,3,1,100000000,510000000430,
0,,Segment,3,5,Image 1,3,1,100000000,510000000435,
10.0169,,Segment,3,4,Image 1,3,1,100000000,510000000493,
0,,Segment,3,3,Image 1,3,1,100000000,510000000498,
0,,Segment,3,2,Image 1,2,1,100000000,510000000501,
5.9,,Segment,3,1,Image 1,2,1,100000000,510000000520,
0,,Segment,3,0,Image 1,1,1,100000000,510000000543,
0,,Segment,3,15,Image 1,7,1,100000000,510000000598,
10.8611,,Segment,3,8,Image 1,5,1,100000001,510000000633,
0,,Segment,3,7,Image 1,4,1,100000001,510000000639,
0,,Segment,3,6,Image 1,4,1,100000001,510000000643,
0,,Segment,3,5,Image 1,3,1,100000001,510000000645,
0,,Segment,3,4,Image 1,3,1,100000001,510000000648,
0,,Segment,3,3,Image 1,2,1,100000001,510000000650,
10.0652,,Segment,3,1,Image 1,2,1,100000001,510000000696,
0,,Segment,3,0,Image 1,1,1,100000001,510000000710,
0,,Segment,3,15,Image 1,7,1,100000000,510000000778,
0,,Segment,3,14,Image 1,6,1,100000000,510000000788,
0,,Segment,3,12,Image 1,6,1,100000000,510000000792,
0,,Segment,3,12,Image 1,6,1,100000000,510000000795,
0,,Segment,3,12,Image 1,5,1,100000000,510000000797,
0,,Segment,3,13,Image 1,5,1,100000000,510000000799,
0,,Segment,3,11,Image 1,4,1,100000000,510000000801,
0,,Segment,3,0,Image 1,1,1,100000002,510000000819,
0,,Segment,3,9,Image 1,4,1,100000000,510000000851,
0,,Segment,3,11,Image 1,3,1,100000000,510000000854,
0,,Segment,3,11,Image 1,4,1,100000000,510000000859,
0,,Segment,3,8,Image 1,4,1,100000000,510000000862,
